observable_id	source_id	kind	variable_id	J_h_normalized	J_2h_normalized	J_tight_normalized	E_normalized	R_step	R_step_limit	R_conv	R_conv_limit	signal	uncertainty	finite_difference_status
ANGLE|B|F7-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_4	-7.8071810122283674e-05	0.00012386997291382774	-1.509104688897093e-05	0.000267235095743448		0.10		0.05	7.8071810122283674e-05	0.000267235095743448	UNIDENTIFIABLE
ANGLE|B|F8-C4-F9	GEO_B_REVISED	angle	CC_FOURIER_1	0.00029666235986225317	1.0753927328327759e-06	7.493419991133118e-05	0.00052243120988438641		0.10		0.05	0.00029666235986225317	0.00052243120988438641	UNIDENTIFIABLE
ANGLE|B|F8-C4-F9	GEO_B_REVISED	angle	CC_FOURIER_2	-0.00018927039569502298	0.00011352156282363489	9.8850204001084706e-05	0.0005950583514992083		0.10		0.05	0.00018927039569502298	0.0005950583514992083	UNIDENTIFIABLE
ANGLE|B|F8-C4-F9	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00023274043406387986	-3.0753501336664811e-05	4.5828431611114459e-05	0.00048390771443377543		0.10		0.05	0.00023274043406387986	0.00048390771443377543	UNIDENTIFIABLE
ANGLE|B|F8-C4-F9	GEO_B_REVISED	angle	CC_FOURIER_4	6.8251215115214969e-05	0.00010229017545759027	-6.2549436639361929e-05	0.00016726533981801991		0.10		0.05	6.8251215115214969e-05	0.00016726533981801991	UNIDENTIFIABLE
ANGLE|B|F8-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_1	-0.0022415476364754036	-1.8956411966020907e-05	0.00029222293689561217	0.0047612295998903089		0.10		0.05	0.0022415476364754036	0.0047612295998903089	UNIDENTIFIABLE
ANGLE|B|F8-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_2	-0.0013078348802070643	-0.00016702106622454242	5.6433269152896449e-05	0.0025090265663633188		0.10		0.05	0.0013078348802070643	0.0025090265663633188	UNIDENTIFIABLE
ANGLE|B|F8-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00041645917913788182	0.0002337183775074281	0.00015180554263696274	0.0012216315308165558		0.10		0.05	0.00041645917913788182	0.0012216315308165558	UNIDENTIFIABLE
ANGLE|B|F8-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_4	-0.00013334350146676361	-0.00057185931300921314	-1.1604099829515268e-05	0.00056256322108506321		0.10		0.05	0.00013334350146676361	0.00056256322108506321	UNIDENTIFIABLE
ANGLE|B|F9-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_1	6.597485620276887e-05	-0.00022367230958206561	-0.00027257625102391456	0.00063307342384177998		0.10		0.05	6.597485620276887e-05	0.00063307342384177998	UNIDENTIFIABLE
ANGLE|B|F9-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_2	-0.00039390707477245492	-0.00019971603491095443	3.1087864965864208e-05	0.0006231365427461353		0.10		0.05	0.00039390707477245492	0.0006231365427461353	UNIDENTIFIABLE
ANGLE|B|F9-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00021000680397575557	-0.00032992667997364615	-0.00011128916919257802	0.00022183158119665035		0.10		0.05	0.00021000680397575557	0.00022183158119665035	UNIDENTIFIABLE
ANGLE|B|F9-C4-C3	GEO_B_REVISED	angle	CC_FOURIER_4	0.00011524321237871227	0.00020848771771459222	0.00011930863672961943	9.9621421679383306e-05	0.44724219900342693	0.10	0.034074853777102017	0.05	0.00011524321237871227	9.9621421679383306e-05	REVIEW
ANGLE|B|O1-S1-O2	GEO_B_REVISED	angle	CC_FOURIER_1	0.0002899903310415419	-6.8715634256198157e-06	-3.2772194828764535e-05	0.00062438279690889427		0.10		0.05	0.0002899903310415419	0.00062438279690889427	UNIDENTIFIABLE
ANGLE|B|O1-S1-O2	GEO_B_REVISED	angle	CC_FOURIER_2	-1.0351921442745455e-06	0.00036588956209576923	0.00013253820290538043	0.00050435407519492173		0.10		0.05	1.0351921442745455e-06	0.00050435407519492173	UNIDENTIFIABLE
ANGLE|B|O1-S1-O2	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00028082618010197595	-0.0001012526473673771	0.00015397152264819144	0.00061748878845405684		0.10		0.05	0.00028082618010197595	0.00061748878845405684	UNIDENTIFIABLE
ANGLE|B|O1-S1-O2	GEO_B_REVISED	angle	CC_FOURIER_4	8.8560995811249574e-05	0.00014926374406428743	-6.5096446892925458e-05	0.00021661631524938461		0.10		0.05	8.8560995811249574e-05	0.00021661631524938461	UNIDENTIFIABLE
ANGLE|B|O1-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_1	0.00058412713048758822	-4.3048863749035056e-05	2.8106783657583366e-05	0.001187956207163852		0.10		0.05	0.00058412713048758822	0.001187956207163852	UNIDENTIFIABLE
ANGLE|B|O1-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_2	-0.00091095483044571312	0.00077753974096456352	4.1254418937639396e-06	0.0026074319841469778		0.10		0.05	0.00091095483044571312	0.0026074319841469778	UNIDENTIFIABLE
ANGLE|B|O1-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00055806723371417224	-0.00016646208209334916	6.1570417706439636e-05	0.0010143613444189355		0.10		0.05	0.00055806723371417224	0.0010143613444189355	UNIDENTIFIABLE
ANGLE|B|O1-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_4	-0.00013410000702907958	0.00019992668118590964	-3.5675544676530698e-05	0.00043470798835059163		0.10		0.05	0.00013410000702907958	0.00043470798835059163	UNIDENTIFIABLE
ANGLE|B|O1-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_1	0.00020924078773651628	0.0007406289013289543	-0.00024317836977677551	0.00098813287631228713		0.10		0.05	0.00020924078773651628	0.00098813287631228713	UNIDENTIFIABLE
ANGLE|B|O1-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_2	0.00065748382223105716	-0.00016842633470824813	-0.00030025365839966779	0.0017871528870885486		0.10		0.05	0.00065748382223105716	0.0017871528870885486	UNIDENTIFIABLE
ANGLE|B|O1-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_3	0.00080490735333624362	0.00017379131685771432	-0.00023377135154124535	0.0016726287700118061		0.10		0.05	0.00080490735333624362	0.0016726287700118061	UNIDENTIFIABLE
ANGLE|B|O1-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_4	-0.00032525506377649801	-0.00031112740105388641	0.0001484055077900066	0.0004898391673173047		0.10		0.05	0.00032525506377649801	0.0004898391673173047	UNIDENTIFIABLE
ANGLE|B|O2-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_1	0.00024109776349525529	-0.0003862055992568621	-0.00013059516696756635	0.0010037551646828347		0.10		0.05	0.00024109776349525529	0.0010037551646828347	UNIDENTIFIABLE
ANGLE|B|O2-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_2	-0.00022546002168984783	3.6548289777496117e-05	7.1872100171841666e-05	0.00056319676028396097		0.10		0.05	0.00022546002168984783	0.00056319676028396097	UNIDENTIFIABLE
ANGLE|B|O2-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_3	-0.00043617551687902977	0.00014667726239422644	6.2464611058106828e-05	0.0010846107906405218		0.10		0.05	0.00043617551687902977	0.0010846107906405218	UNIDENTIFIABLE
ANGLE|B|O2-S1-O3	GEO_B_REVISED	angle	CC_FOURIER_4	-2.6601745242266262e-05	0.00016460409983037845	-9.8236415046674166e-05	0.00026509687467017395		0.10		0.05	2.6601745242266262e-05	0.00026509687467017395	UNIDENTIFIABLE
ANGLE|B|O2-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_1	0.00035024849207956888	-0.00041366389548563545	-4.6968318422575472e-05	0.0011654538086327264		0.10		0.05	0.00035024849207956888	0.0011654538086327264	UNIDENTIFIABLE
ANGLE|B|O2-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_2	0.00088253674567909004	3.6642689455215317e-05	9.3222702187638665e-05	0.0016387125357819503		0.10		0.05	0.00088253674567909004	0.0016387125357819503	UNIDENTIFIABLE
ANGLE|B|O2-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_3	0.00015238410478386771	0.00015584888862254069	3.5011281501879221e-05	0.00012367097782132176	0.022231687818220772	0.10	0.77024321827045483	0.05	0.00015238410478386771	0.00012367097782132176	REVIEW
ANGLE|B|O2-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_4	0.00015650989117442382	7.5692728492103995e-05	-4.1150631234870639e-05	0.00028052814012425394		0.10		0.05	0.00015650989117442382	0.00028052814012425394	UNIDENTIFIABLE
ANGLE|B|O3-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_1	-0.0018377619503286116	0.00016914208194427716	0.00044352340337634922	0.0042925154860764874		0.10		0.05	0.0018377619503286116	0.0042925154860764874	UNIDENTIFIABLE
ANGLE|B|O3-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_2	-0.00021685643698401207	-0.0012270773171732731	-3.0950145630409296e-05	0.0011996328221075096		0.10		0.05	0.00021685643698401207	0.0011996328221075096	UNIDENTIFIABLE
ANGLE|B|O3-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_3	0.00051090926460450469	-0.00018717787758366596	-0.00011990542187243918	0.0013317361877788556		0.10		0.05	0.00051090926460450469	0.0013317361877788556	UNIDENTIFIABLE
ANGLE|B|O3-S1-C2	GEO_B_REVISED	angle	CC_FOURIER_4	0.00025410749049136036	-0.00035431484783569238	0.00012056694156777531	0.00074401405577770308		0.10		0.05	0.00025410749049136036	0.00074401405577770308	UNIDENTIFIABLE
ANGLE|B|C1-C3-C4	GEO_B_REVISED	angle	CC_FOURIER_1	8.807182151873061e-05	-0.00079239412602167441	-0.0012880834930319694	0.0022645604244052073		0.10		0.05	8.807182151873061e-05	0.0022645604244052073	UNIDENTIFIABLE
ANGLE|B|C1-C3-C4	GEO_B_REVISED	angle	CC_FOURIER_2	-0.0051249473851545883	0.00070495463281299844	-0.0013180940808303423	0.0096431888051957005		0.10		0.05	0.0051249473851545883	0.0096431888051957005	UNIDENTIFIABLE
ANGLE|B|C1-C3-C4	GEO_B_REVISED	angle	CC_FOURIER_3	-0.0037579537548395798	-0.0018238389472606598	-0.00130554752063822	0.0043917225797255131		0.10		0.05	0.0037579537548395798	0.0043917225797255131	UNIDENTIFIABLE
ANGLE|B|C1-C3-C4	GEO_B_REVISED	angle	CC_FOURIER_4	0.00032643106180149916	0.0010399498463702556	0.00085694239486988372	0.0012477943756066469		0.10		0.05	0.00032643106180149916	0.0012477943756066469	UNIDENTIFIABLE
ANGLE|B|C2-C1-C3	GEO_B_REVISED	angle	CC_FOURIER_1	0.0016022867065015125	0.0029243485528810086	0.0031904064963856767	0.0029181350131993002		0.10		0.05	0.0016022867065015125	0.0029181350131993002	UNIDENTIFIABLE
ANGLE|B|C2-C1-C3	GEO_B_REVISED	angle	CC_FOURIER_2	0.0029488628360020011	-0.0015452446998185819	-0.00052601506900375736	0.0079754304304770676		0.10		0.05	0.0029488628360020011	0.0079754304304770676	UNIDENTIFIABLE
ANGLE|B|C2-C1-C3	GEO_B_REVISED	angle	CC_FOURIER_3	0.0016628984126900506	0.00015064511933233479	-0.00053325877634164418	0.0037136213282401281		0.10		0.05	0.0016628984126900506	0.0037136213282401281	UNIDENTIFIABLE
ANGLE|B|C2-C1-C3	GEO_B_REVISED	angle	CC_FOURIER_4	0.00018649065640793198	-0.00060593927312433673	0.00038257919809527193	0.00099228946972543079		0.10		0.05	0.00018649065640793198	0.00099228946972543079	UNIDENTIFIABLE
PES|T_CC_000	T_CC_000	profile_energy	CC_FOURIER_1	0.066954601777184583	0.066971150688490341	0.066966838217713529	2.8785357413755892e-05	0.00024710507637436025	0.10	0.00018272388027584633	0.05	0.066954601777184583	2.8785357413755892e-05	PASS
PES|T_CC_000	T_CC_000	profile_energy	CC_FOURIER_2	-0.048006691084904171	-0.047992795960961655	-0.047973497856917145	4.7088356450495138e-05	0.00028944140136509452	0.10	0.00069142919949056005	0.05	0.048006691084904171	4.7088356450495138e-05	PASS
PES|T_CC_000	T_CC_000	profile_energy	CC_FOURIER_3	0.058169332736519613	0.058188905025255637	0.058177872843340556	2.8112399212193984e-05	0.00033635774255467938	0.10	0.00014679304009513757	0.05	0.058169332736519613	2.8112399212193984e-05	PASS
PES|T_CC_000	T_CC_000	profile_energy	CC_FOURIER_4	0.022437208220353028	0.022461833154541474	0.022453665152041582	4.1081868522236486e-05	0.0010963011798290111	0.10	0.0007329285253484712	0.05	0.022437208220353028	4.1081868522236486e-05	PASS
PES|T_CC_030	T_CC_030	profile_energy	CC_FOURIER_1	0.047100682594615847	0.047144903802134139	0.047142342298481014	8.5880916438201528e-05	0.00093798489236262888	0.10	0.00088370033888853492	0.05	0.047100682594615847	8.5880916438201528e-05	PASS
PES|T_CC_030	T_CC_030	profile_energy	CC_FOURIER_2	-0.035114605786885265	-0.035121166841909822	-0.035103145660971675	1.8021185034224866e-05	0.00018681198873857598	0.10	0.00032636350762821565	0.05	0.035114605786885265	1.8021185034224866e-05	PASS
PES|T_CC_030	T_CC_030	profile_energy	CC_FOURIER_3	0.038755443852846065	0.038764867271381093	0.038761814889012418	1.5794458013097807e-05	0.00024309172708001397	0.10	0.0001643637219927663	0.05	0.038755443852846065	1.5794458013097807e-05	PASS
PES|T_CC_030	T_CC_030	profile_energy	CC_FOURIER_4	0.011221618747426955	0.011222620709829757	0.011215006172968296	7.6145392581032283e-06	8.9280608220539457e-05	0.10	0.00058927099623441335	0.05	0.011221618747426955	7.6145392581032283e-06	PASS
PES|T_CC_060	T_CC_060	profile_energy	CC_FOURIER_1	0.0086955476368098163	0.0086400061848296468	0.0086399371199660496	0.00011115197332316624	0.0063873437648771635	0.10	0.0063952863196743885	0.05	0.0086955476368098163	0.00011115197332316624	PASS
PES|T_CC_060	T_CC_060	profile_energy	CC_FOURIER_2	-3.484680120695849e-05	-1.6003837800304795e-05	8.7940495835365369e-06	6.2483817843076293e-05		0.10		0.05	3.484680120695849e-05	6.2483817843076293e-05	UNIDENTIFIABLE
PES|T_CC_060	T_CC_060	profile_energy	CC_FOURIER_3	-1.2274229840710518e-07	-1.0100539448655574e-05	-6.9987318582907413e-06	1.6853789657903447e-05		0.10		0.05	1.2274229840710518e-07	1.6853789657903447e-05	UNIDENTIFIABLE
PES|T_CC_060	T_CC_060	profile_energy	CC_FOURIER_4	-8.1295653491123289e-06	3.4729041629934027e-06	-1.5039402566794647e-07	1.9581642968805576e-05		0.10		0.05	8.1295653491123289e-06	1.9581642968805576e-05	UNIDENTIFIABLE
PES|T_CC_090	T_CC_090	profile_energy	CC_FOURIER_1	-0.056425100963705503	-0.056534501652844189	-0.056521627792139179	0.00020592752214648974	0.0019351137082709623	0.10	0.0017077857132610746	0.05	0.056425100963705503	0.00020592752214648974	PASS
PES|T_CC_090	T_CC_090	profile_energy	CC_FOURIER_2	0.047942750395319832	0.047974383522332964	0.047987919012498041	7.6801747897952701e-05	0.00065937537265917145	0.10	0.00094124975843286199	0.05	0.047942750395319832	7.6801747897952701e-05	PASS
PES|T_CC_090	T_CC_090	profile_energy	CC_FOURIER_3	-0.019395631636252731	-0.019370015274248604	-0.019390135705971184	3.1112295282514107e-05	0.0013207284240358119	0.10	0.00028335918028443528	0.05	0.019395631636252731	3.1112295282514107e-05	PASS
PES|T_CC_090	T_CC_090	profile_energy	CC_FOURIER_4	0.011230330406688527	0.01123783876596467	0.011234202135214746	1.1380089971127776e-05	0.00066813196313898629	0.10	0.00034463760573463152	0.05	0.011230330406688527	1.1380089971127776e-05	PASS
PES|T_CC_120	T_CC_120	profile_energy	CC_FOURIER_1	-0.12551156333458582	-0.12557320303202521	-0.12557172952010745	0.00012180588736913338	0.00049086664950057969	0.10	0.00047913798552875694	0.05	0.12551156333458582	0.00012180588736913338	PASS
PES|T_CC_120	T_CC_120	profile_energy	CC_FOURIER_2	0.095904286864763058	0.095913387306652872	0.095929885205361845	3.4698786060695334e-05	9.4881873587871572e-05	0.10	0.00026684427427372951	0.05	0.095904286864763058	3.4698786060695334e-05	PASS
PES|T_CC_120	T_CC_120	profile_energy	CC_FOURIER_3	4.0408274747006003e-06	-2.0682955664057093e-06	-6.8414287343810093e-07	1.0834096277321305e-05		0.10		0.05	4.0408274747006003e-06	1.0834096277321305e-05	UNIDENTIFIABLE
PES|T_CC_120	T_CC_120	profile_energy	CC_FOURIER_4	0.022450311328036505	0.022460999383915985	0.022453668932393939	1.4045662326971039e-05	0.0004758495246268272	0.10	0.00014953477614478299	0.05	0.022450311328036505	1.4045662326971039e-05	PASS
PES|T_CC_150	T_CC_150	profile_energy	CC_FOURIER_1	-0.18330630931223041	-0.18334228340998324	-0.18334281330950764	7.2478099295424211e-05	0.00019621277254622076	0.10	0.00019910241704212638	0.05	0.18330630931223041	7.2478099295424211e-05	PASS
PES|T_CC_150	T_CC_150	profile_energy	CC_FOURIER_2	0.13108992938997938	0.13104596621440151	0.13106086052232621	7.3032046687426198e-05	0.00033536653641089197	0.10	0.00022174752697202071	0.05	0.13108992938997938	7.3032046687426198e-05	PASS
PES|T_CC_150	T_CC_150	profile_energy	CC_FOURIER_3	0.038765490520918863	0.038796091032350474	0.038799179101242143	6.4289094549420451e-05	0.00078875243915925723	0.10	0.00086828074984197164	0.05	0.038765490520918863	6.4289094549420451e-05	PASS
PES|T_CC_150	T_CC_150	profile_energy	CC_FOURIER_4	0.011232267042656063	0.011222682498923376	0.011220355735454768	2.1495852956340744e-05	0.00085330447507067978	0.10	0.0010604544172659631	0.05	0.011232267042656063	2.1495852956340744e-05	PASS
PES|T_CC_180	T_CC_180	profile_energy	CC_FOURIER_1	-0.19982845899609336	-0.19993405612129581	-0.19995333711752644	0.00023047525094260603	0.00052815977053144469	0.10	0.00062453632049002121	0.05	0.19982845899609336	0.00023047525094260603	PASS
PES|T_CC_180	T_CC_180	profile_energy	CC_FOURIER_2	0.14388175344266951	0.14387553206432058	0.14390257838849693	2.7046327666586509e-05	4.3239522733611636e-05	0.10	0.00014471558508977821	0.05	0.14388175344266951	2.7046327666586509e-05	PASS
PES|T_CC_180	T_CC_180	profile_energy	CC_FOURIER_3	0.058194933774935356	0.058185807017100917	0.05817842891388382	2.5631621707868732e-05	0.00015683079681362458	0.10	0.00028361336599105837	0.05	0.058194933774935356	2.5631621707868732e-05	PASS
PES|T_CC_180	T_CC_180	profile_energy	CC_FOURIER_4	-6.3747817386187474e-05	-1.9827519875939199e-06	7.2870870544371771e-07	0.0001262415935323854		0.10		0.05	6.3747817386187474e-05	0.0001262415935323854	UNIDENTIFIABLE
PES|T_CC_210	T_CC_210	profile_energy	CC_FOURIER_1	-0.1872595537373731	-0.1873215047525065	-0.187316314060195	0.00011871134216391914	0.00033072025134140462	0.10	0.00030301857639402903	0.05	0.1872595537373731	0.00011871134216391914	PASS
PES|T_CC_210	T_CC_210	profile_energy	CC_FOURIER_2	0.13102721642823759	0.13104073617276221	0.13105996882334853	4.6272143045991746e-05	0.00010317207396333438	0.10	0.00024990388297045039	0.05	0.13102721642823759	4.6272143045991746e-05	PASS
PES|T_CC_210	T_CC_210	profile_energy	CC_FOURIER_3	0.038805909884662884	0.038807502490219435	0.038800562965967234	6.9395270095323232e-06	4.1038599609763021e-05	0.10	0.00013778619575065986	0.05	0.038805909884662884	6.9395270095323232e-06	PASS
PES|T_CC_210	T_CC_210	profile_energy	CC_FOURIER_4	0.011221274923856793	0.011223033391327079	0.011220026420593533	3.0069727289806718e-06	0.00015668379563448675	0.10	0.00011126215797506226	0.05	0.011221274923856793	3.0069727289806718e-06	PASS
PES|T_CC_240	T_CC_240	profile_energy	CC_FOURIER_1	-0.13918363258707803	-0.1392082319980999	-0.13920321205724576	4.4178885683350536e-05	0.00017670945653706192	0.10	0.00014065386766849917	0.05	0.13918363258707803	4.4178885683350536e-05	PASS
PES|T_CC_240	T_CC_240	profile_energy	CC_FOURIER_2	0.095925605632134162	0.095920677785018324	0.095942092144639099	2.1414363262252322e-05	5.137155072791973e-05	0.10	0.00017183815921048356	0.05	0.095925605632134162	2.1414363262252322e-05	PASS
PES|T_CC_240	T_CC_240	profile_energy	CC_FOURIER_3	7.1875966837029962e-06	1.187107246987823e-05	9.3989034322543001e-06	6.8947854789034086e-06	0.39452844703451428	0.10	0.23527284480471872	0.05	7.1875966837029962e-06	6.8947854789034086e-06	REVIEW
PES|T_CC_240	T_CC_240	profile_energy	CC_FOURIER_4	0.022453850834514295	0.022459656429068359	0.022453578694239213	6.0777369598002439e-06	0.00025848990933580992	0.10	1.2119982317865124e-05	0.05	0.022453850834514295	6.0777369598002439e-06	PASS
PES|T_CC_270	T_CC_270	profile_energy	CC_FOURIER_1	-0.058584499763123105	-0.058633250228724745	-0.058634882700553899	9.9133407446769914e-05	0.00083144743659046964	0.10	0.00085926559601215609	0.05	0.058584499763123105	9.9133407446769914e-05	PASS
PES|T_CC_270	T_CC_270	profile_energy	CC_FOURIER_2	0.047947643131157035	0.047944893580309976	0.047946171088637995	4.2215969432399077e-06	5.7344859256951675e-05	0.10	3.0701040195293969e-05	0.05	0.047947643131157035	4.2215969432399077e-06	PASS
PES|T_CC_270	T_CC_270	profile_energy	CC_FOURIER_3	-0.019330285084578833	-0.01938924213715533	-0.019386944400404355	0.00011561637129416773	0.0030407094903167216	0.10	0.0029225500757272924	0.05	0.019330285084578833	0.00011561637129416773	PASS
PES|T_CC_270	T_CC_270	profile_energy	CC_FOURIER_4	0.011203905620693906	0.011198133617931011	0.011220995330652123	2.2861714814117748e-05	0.00051517773875514887	0.10	0.0015230119481052908	0.05	0.011203905620693906	2.2861714814117748e-05	PASS
PES|T_CC_330	T_CC_330	profile_energy	CC_FOURIER_1	0.037942384600619092	0.037857746234930573	0.037844525533601493	0.00018249743737853733	0.0022307075999418897	0.10	0.0025791490979721349	0.05	0.037942384600619092	0.00018249743737853733	PASS
PES|T_CC_330	T_CC_330	profile_energy	CC_FOURIER_2	-0.03514864673427022	-0.035126722011416554	-0.035097888162737435	7.2683298172719271e-05	0.00062377146464329114	0.10	0.0014441116870452461	0.05	0.03514864673427022	7.2683298172719271e-05	PASS
PES|T_CC_330	T_CC_330	profile_energy	CC_FOURIER_3	0.038820760254543368	0.038757359814041728	0.038756910165272974	0.00012725053283327368	0.0016331581371907896	0.10	0.0016447408255720909	0.05	0.038820760254543368	0.00012725053283327368	PASS
PES|T_CC_330	T_CC_330	profile_energy	CC_FOURIER_4	0.011202306552709642	0.01122016430358362	0.011212178051358343	2.7729251738049658e-05	0.0015915765928912083	0.10	0.00088042649728563435	0.05	0.011202306552709642	2.7729251738049658e-05	PASS
PES|T_CS_000	T_CS_000	profile_energy	CC_FOURIER_1	-0.023615153891664135	-0.023663161349589613	-0.023659826206800443	9.2679777543527907e-05	0.0020287846250226661	0.10	0.0018881083379838398	0.05	0.023615153891664135	9.2679777543527907e-05	PASS
PES|T_CS_000	T_CS_000	profile_energy	CC_FOURIER_2	0.019846418892386149	0.01992142302280564	0.019926907257282096	0.00015549249894719451	0.0037649986315549857	0.10	0.0040391799819579719	0.05	0.019846418892386149	0.00015549249894719451	PASS
PES|T_CS_000	T_CS_000	profile_energy	CC_FOURIER_3	-0.012596872489165791	-0.012631389720416008	-0.01262684593419428	6.4490679215020288e-05	0.002732655077091519	0.10	0.0023737871820641225	0.05	0.012596872489165791	6.4490679215020288e-05	PASS
PES|T_CS_000	T_CS_000	profile_energy	CC_FOURIER_4	0.0025929127690873092	0.0025876940584015459	0.0025901096663618005	8.0218155362373425e-06	0.0020126827049412118	0.10	0.0010810632578647597	0.05	0.0025929127690873092	8.0218155362373425e-06	PASS
PES|T_CS_010	T_CS_010	profile_energy	CC_FOURIER_1	-0.030261415420683203	-0.030307764496719822	-0.030303792955097383	8.8726614968921141e-05	0.0015292805921609748	0.10	0.0013984234408204986	0.05	0.030261415420683203	8.8726614968921141e-05	PASS
PES|T_CS_010	T_CS_010	profile_energy	CC_FOURIER_2	0.025045160439688852	0.025061234862554266	0.025089325374284779	6.0239361122582647e-05	0.00064140585863277139	0.10	0.0017603077777927996	0.05	0.025045160439688852	6.0239361122582647e-05	PASS
PES|T_CS_010	T_CS_010	profile_energy	CC_FOURIER_3	-0.014757094497814514	-0.01477279637159536	-0.014761279798372932	1.9887177299418129e-05	0.001062891099686261	0.10	0.00028353236410301344	0.05	0.014757094497814514	1.9887177299418129e-05	PASS
PES|T_CS_010	T_CS_010	profile_energy	CC_FOURIER_4	0.003927767891059657	0.0039348812933935849	0.0039260766410603547	8.8046544754465201e-06	0.0018077806682175747	0.10	0.00043058807093768447	0.05	0.003927767891059657	8.8046544754465201e-06	PASS
PES|T_CS_020	T_CS_020	profile_energy	CC_FOURIER_1	-0.034776755718152016	-0.034853425867020962	-0.034854132654999433	0.00015404709019974628	0.0021997880254719161	0.10	0.0022200218726807792	0.05	0.034776755718152016	0.00015404709019974628	PASS
PES|T_CS_020	T_CS_020	profile_energy	CC_FOURIER_2	0.0286165544776814	0.028607926283839871	0.028635933958500632	2.8007678293848509e-05	0.00030151057662301849	0.10	0.00067675392907793534	0.05	0.0286165544776814	2.8007678293848509e-05	PASS
PES|T_CS_020	T_CS_020	profile_energy	CC_FOURIER_3	-0.015946462709359985	-0.015951968448222071	-0.015957611183304261	1.6654215743752992e-05	0.00034514479388273486	0.10	0.0006986305040405646	0.05	0.015946462709359985	1.6654215743752992e-05	PASS
PES|T_CS_020	T_CS_020	profile_energy	CC_FOURIER_4	0.0049384641174885086	0.0049510310303436241	0.0049537209698432101	2.7823767335557898e-05	0.0025382415860648313	0.10	0.0030798772170618281	0.05	0.0049384641174885086	2.7823767335557898e-05	PASS
PES|T_CS_030	T_CS_030	profile_energy	CC_FOURIER_1	-0.021753117976646155	-0.021792345784426362	-0.021801962573324039	8.8072408851002919e-05	0.0018000727488566332	0.10	0.0022403761364881733	0.05	0.021753117976646155	8.8072408851002919e-05	PASS
PES|T_CS_030	T_CS_030	profile_energy	CC_FOURIER_2	0.019291919539750801	0.019284446726428175	0.019297661513489904	1.3214790621502317e-05	0.00038735457647064587	0.10	0.00029754764509106081	0.05	0.019291919539750801	1.3214790621502317e-05	PASS
PES|T_CS_030	T_CS_030	profile_energy	CC_FOURIER_3	-0.012333094183157886	-0.012286097406363846	-0.012334861813949796	4.8764410464065307e-05	0.0038106233598879271	0.10	0.00014330365581483121	0.05	0.012333094183157886	4.8764410464065307e-05	PASS
PES|T_CS_030	T_CS_030	profile_energy	CC_FOURIER_4	0.0024446938028754609	0.0024460942684546953	0.0024419025969959936	4.1916735415487406e-06	0.00057253131953868429	0.10	0.001141740481439574	0.05	0.0024446938028754609	4.1916735415487406e-06	PASS
PES|T_CS_040	T_CS_040	profile_energy	CC_FOURIER_1	-0.010882786412775139	-0.010888710319177923	-0.010882046651709828	6.6636717196741601e-06	0.00054404114253554336	0.10	6.7975336210097183e-05	0.05	0.010882786412775139	6.6636717196741601e-06	PASS
PES|T_CS_040	T_CS_040	profile_energy	CC_FOURIER_2	0.010520742138777269	0.01052846644538028	0.010538606867655252	2.5589038926240559e-05	0.0007336592316728389	0.10	0.0016951698741902246	0.05	0.010520742138777269	2.5589038926240559e-05	PASS
PES|T_CS_040	T_CS_040	profile_energy	CC_FOURIER_3	-0.0075502052698896722	-0.0075471469182188796	-0.0075468562310692941	6.4073932766886967e-06	0.00040506867846219904	0.10	0.00044356924092303347	0.05	0.0075502052698896722	6.4073932766886967e-06	PASS
PES|T_CS_040	T_CS_040	profile_energy	CC_FOURIER_4	0.00077657144431335248	0.00078668000626003307	0.00078194059759924348	1.547771724840762e-05	0.01284964898845955	0.10	0.0068664465080540233	0.05	0.00077657144431335248	1.547771724840762e-05	PASS
