matrix	singular_index	variable_id	coefficient	supported	singular_value
COMBINED	2	R_CG312-CG312	-0.44555068733880293	True	1.1732743543308595
COMBINED	2	TH_CG312-CG312-SG3O1	0.01863927289104444	True	1.1732743543308595
COMBINED	2	CC_FOURIER_1	4.589831858740246e-05	True	1.1732743543308595
COMBINED	2	CC_FOURIER_2	0.0007837558583187463	True	1.1732743543308595
COMBINED	2	CC_FOURIER_3	-0.0007825881405558732	True	1.1732743543308595
COMBINED	2	CC_FOURIER_4	-0.00012901642700425533	True	1.1732743543308595
COMBINED	3	R_OG2P1-SG3O1	0.11791214556242305	True	0.9416341352631233
COMBINED	3	R_CG312-SG3O1	0.9083541627689629	True	0.9416341352631233
COMBINED	3	R_CG312-CG312	0.3882683565678578	True	0.9416341352631233
COMBINED	3	TH_CG312-CG312-SG3O1	-0.10110608681597419	True	0.9416341352631233
COMBINED	3	CC_FOURIER_1	-0.0015806066032139016	True	0.9416341352631233
COMBINED	3	CC_FOURIER_2	0.0011836476023987562	True	0.9416341352631233
COMBINED	3	CC_FOURIER_3	0.0032781237817370032	True	0.9416341352631233
COMBINED	3	CC_FOURIER_4	0.00019486305021578304	True	0.9416341352631233
COMBINED	4	R_OG2P1-SG3O1	0.003360130148755089	False	0.16381405136257685
COMBINED	4	R_CG312-SG3O1	0.08349421006078678	False	0.16381405136257685
COMBINED	4	R_CG312-CG312	0.06275664158220498	False	0.16381405136257685
COMBINED	4	TH_CG312-CG312-SG3O1	0.9939283260572014	False	0.16381405136257685
COMBINED	4	CC_FOURIER_1	0.017533219714404125	False	0.16381405136257685
COMBINED	4	CC_FOURIER_2	0.007290689918164112	False	0.16381405136257685
COMBINED	4	CC_FOURIER_3	-0.02826224539243487	False	0.16381405136257685
COMBINED	4	CC_FOURIER_4	-0.005117669635823056	False	0.16381405136257685
COMBINED	5	R_OG2P1-SG3O1	0.0003339543916324136	False	0.014664353218876068
COMBINED	5	R_CG312-SG3O1	0.001537663111695912	False	0.014664353218876068
COMBINED	5	R_CG312-CG312	-0.0004276729830433724	False	0.014664353218876068
