state_key	source_id	phase	atom_i_1based	atom_i_name	atom_i_xyz_raw_nm	atom_j_1based	atom_j_name	atom_j_xyz_raw_nm	distance_nm	coordinate_g96_sha256
primary__BASE	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.2349725995779372	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.13572512969131417	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	0.45636947127471694	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.58871973356357066	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.58000642187178575	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.30279150889894135	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.37169513206292709	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.23857727931557651	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.1351186931996573	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.25101563621539963	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.25106247501655465	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.33261872046791713	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26141151227303855	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.33103352896719984	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.35666011351831201	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.25147582060727058	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.4046985656077518	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26046910863091111	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.48875225470874722	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.53264522542415971	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.32107606622690965	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26223660664222465	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.39029658140386908	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.49562222056598187	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.15463338589367104	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.15536251466595755	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.26778196950895283	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.27039185681034	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.33696226267890739	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	START	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.15480468386153412	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	0.31030452180958962	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	0.3896175033480711	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	0.25505976605891334	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	0.25308055795358808	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	6	F5	"[""5.073761286"",""4.954207355"",""4.821945319""]"	0.31886495856285724	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	7	F6	"[""5.203089887"",""5.112315453"",""4.878145194""]"	0.45812680903207259	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	8	F7	"[""5.127622883"",""4.826646732"",""5.071308186""]"	0.36567206068546892	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	9	F8	"[""5.302212408"",""4.881404599"",""4.964812369""]"	0.51241778168626229	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	10	F9	"[""5.241046489"",""4.995006575"",""5.133440161""]"	0.48178389607257205	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	11	O1	"[""4.876091888"",""4.817238050"",""4.938750618""]"	0.1451631959472709	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	12	O2	"[""4.677344893"",""4.895003727"",""5.051149717""]"	0.14534796954985732	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	13	O3	"[""4.755620388"",""5.008395704"",""4.852381466""]"	0.14522669607373617	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	14	C1	"[""5.001652425"",""5.103754192"",""4.997267913""]"	0.27244924542782334	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	15	C2	"[""4.891066608"",""5.037653108"",""5.071467642""]"	0.17692485933522267	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	16	C3	"[""5.113831464"",""5.023631243"",""4.931821502""]"	0.33664794053883201	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	1	S1	"[""4.792281845"",""4.931559392"",""4.970037371""]"	17	C4	"[""5.192074475"",""4.934523925"",""5.022912978""]"	0.40328496782528817	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	0.21215294982604302	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	0.35431350234393322	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	0.27059498830072315	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	6	F5	"[""5.073761286"",""4.954207355"",""4.821945319""]"	0.27728691066298677	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	7	F6	"[""5.203089887"",""5.112315453"",""4.878145194""]"	0.26428430647103296	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	8	F7	"[""5.127622883"",""4.826646732"",""5.071308186""]"	0.43676945887601232	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	9	F8	"[""5.302212408"",""4.881404599"",""4.964812369""]"	0.47072464645946338	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	10	F9	"[""5.241046489"",""4.995006575"",""5.133440161""]"	0.4177205234464163	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	11	O1	"[""4.876091888"",""4.817238050"",""4.938750618""]"	0.3813764193180873	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	12	O2	"[""4.677344893"",""4.895003727"",""5.051149717""]"	0.42858564158387052	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	13	O3	"[""4.755620388"",""5.008395704"",""4.852381466""]"	0.27159434011681455	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	14	C1	"[""5.001652425"",""5.103754192"",""4.997267913""]"	0.13655954647534815	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	15	C2	"[""4.891066608"",""5.037653108"",""5.071467642""]"	0.23435474842730447	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	16	C3	"[""5.113831464"",""5.023631243"",""4.931821502""]"	0.23369929567775377	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	2	F1	"[""4.951565376"",""5.189400036"",""4.903435154""]"	17	C4	"[""5.192074475"",""4.934523925"",""5.022912978""]"	0.37024506625754183	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	0.27215017836367777	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	0.26106184129209353	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	6	F5	"[""5.073761286"",""4.954207355"",""4.821945319""]"	0.3545608636843357	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	7	F6	"[""5.203089887"",""5.112315453"",""4.878145194""]"	0.26447728673375853	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	8	F7	"[""5.127622883"",""4.826646732"",""5.071308186""]"	0.37026956693756063	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	9	F8	"[""5.302212408"",""4.881404599"",""4.964812369""]"	0.41114683150833314	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	10	F9	"[""5.241046489"",""4.995006575"",""5.133440161""]"	0.27082521006181343	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	11	O1	"[""4.876091888"",""4.817238050"",""4.938750618""]"	0.44102885696529798	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	12	O2	"[""4.677344893"",""4.895003727"",""5.051149717""]"	0.48418711100429368	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	13	O3	"[""4.755620388"",""5.008395704"",""4.852381466""]"	0.42430333925851155	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	14	C1	"[""5.001652425"",""5.103754192"",""4.997267913""]"	0.13682712900892333	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	15	C2	"[""4.891066608"",""5.037653108"",""5.071467642""]"	0.22775590929904832	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	16	C3	"[""5.113831464"",""5.023631243"",""4.931821502""]"	0.23351619890923897	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	3	F2	"[""5.059473154"",""5.190290194"",""5.086093286""]"	17	C4	"[""5.192074475"",""4.934523925"",""5.022912978""]"	0.29494278429570114	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	0.21174028275348969	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	6	F5	"[""5.073761286"",""4.954207355"",""4.821945319""]"	0.38468940114310735	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	7	F6	"[""5.203089887"",""5.112315453"",""4.878145194""]"	0.42971117644081974	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	8	F7	"[""5.127622883"",""4.826646732"",""5.071308186""]"	0.26402458475362506	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	9	F8	"[""5.302212408"",""4.881404599"",""4.964812369""]"	0.43599000127648024	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	10	F9	"[""5.241046489"",""4.995006575"",""5.133440161""]"	0.31273435630792673	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	11	O1	"[""4.876091888"",""4.817238050"",""4.938750618""]"	0.2899411422600337	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	12	O2	"[""4.677344893"",""4.895003727"",""5.051149717""]"	0.29527463627372197	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	13	O3	"[""4.755620388"",""5.008395704"",""4.852381466""]"	0.37435051874529995	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	14	C1	"[""5.001652425"",""5.103754192"",""4.997267913""]"	0.23736796473774022	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	15	C2	"[""4.891066608"",""5.037653108"",""5.071467642""]"	0.13515248823814285	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	16	C3	"[""5.113831464"",""5.023631243"",""4.931821502""]"	0.31179424371094344	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	4	F3	"[""4.932901711"",""4.968267558"",""5.179641875""]"	17	C4	"[""5.192074475"",""4.934523925"",""5.022912978""]"	0.30475088436668202	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	6	F5	"[""5.073761286"",""4.954207355"",""4.821945319""]"	0.44007671971197659	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	7	F6	"[""5.203089887"",""5.112315453"",""4.878145194""]"	0.4661348831634235	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
primary__BASE	GEO_A	LBFGS_FINAL	5	F4	"[""4.808362820"",""5.130692155"",""5.125399251""]"	8	F7	"[""5.127622883"",""4.826646732"",""5.071308186""]"	0.44418065062184647	65fb4c7d0450c57d11ac564ef633ce6fbdc342162ff95fe19718107eefe9b60f
