matrix_id	singular_index_1based	singular_value	supported	variable_id	right_singular_coefficient	absolute_coefficient	null_highlight_abs_ge_0_25
LOW_TIER_FULL_99	9	0.06532486030409705	False	TH_OG2P1-SG3O1-OG2P1	-0.016962774323622386	0.016962774323622386	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	TH_FGA2-CG312-FGA2	-0.05771169189895664	0.05771169189895664	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	TH_CG312-CG312-SG3O1	0.07796175835472367	0.07796175835472367	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	TH_FGA3-CG302-FGA3	-0.009022773440324884	0.009022773440324884	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	LAMBDA_CS	0.9936242767327216	0.9936242767327216	True
LOW_TIER_FULL_99	9	0.06532486030409705	False	LAMBDA_CC	-0.05104525418818697	0.05104525418818697	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	R_OG2P1-SG3O1	-0.0003657741655404029	0.0003657741655404029	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	R_CG312-SG3O1	0.003991245912666497	0.003991245912666497	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	R_CG312-CG312	0.0017341468665717404	0.0017341468665717404	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	R_CG302-CG312	-0.0005201183439152473	0.0005201183439152473	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	TH_OG2P1-SG3O1-OG2P1	-0.004552127516518979	0.004552127516518979	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	TH_FGA2-CG312-FGA2	-0.0066929024795401365	0.0066929024795401365	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	TH_CG312-CG312-SG3O1	0.03212169448248194	0.03212169448248194	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	TH_FGA3-CG302-FGA3	0.0006920615721640361	0.0006920615721640361	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	LAMBDA_CS	-0.05432367941359239	0.05432367941359239	False
LOW_TIER_FULL_99	10	0.01146564622642828	False	LAMBDA_CC	-0.9979638256057553	0.9979638256057553	True
GEOMETRY_ONLY_92	1	1.2725104806941572	True	R_OG2P1-SG3O1	-0.05339705518923971	0.05339705518923971	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	R_CG312-SG3O1	0.16103640807775937	0.16103640807775937	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	R_CG312-CG312	-0.5064801519220341	0.5064801519220341	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	R_CG302-CG312	0.8434219793913118	0.8434219793913118	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	TH_OG2P1-SG3O1-OG2P1	0.018344734472176966	0.018344734472176966	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	TH_FGA2-CG312-FGA2	0.011120427897053088	0.011120427897053088	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	TH_CG312-CG312-SG3O1	0.01235566527444398	0.01235566527444398	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	TH_FGA3-CG302-FGA3	0.052124002530686345	0.052124002530686345	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	LAMBDA_CS	-0.0018621300356040577	0.0018621300356040577	False
GEOMETRY_ONLY_92	1	1.2725104806941572	True	LAMBDA_CC	-0.00012380336762154485	0.00012380336762154485	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	R_OG2P1-SG3O1	0.8680642765545408	0.8680642765545408	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	R_CG312-SG3O1	-0.27612655882373993	0.27612655882373993	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	R_CG312-CG312	0.28793755556920986	0.28793755556920986	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	R_CG302-CG312	0.2811887549762092	0.2811887549762092	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	TH_OG2P1-SG3O1-OG2P1	-0.08786975866477648	0.08786975866477648	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	TH_FGA2-CG312-FGA2	-0.004418526344884537	0.004418526344884537	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	TH_CG312-CG312-SG3O1	-0.001085992922049452	0.001085992922049452	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	TH_FGA3-CG302-FGA3	0.02238994198711682	0.02238994198711682	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	LAMBDA_CS	0.00012317697599932011	0.00012317697599932011	False
GEOMETRY_ONLY_92	2	1.1888844029406584	True	LAMBDA_CC	-0.0005114015165110709	0.0005114015165110709	False
GEOMETRY_ONLY_92	3	1.159764463857916	True	R_OG2P1-SG3O1	0.4697566475500943	0.4697566475500943	False
GEOMETRY_ONLY_92	3	1.159764463857916	True	R_CG312-SG3O1	0.2943049599273777	0.2943049599273777	False
GEOMETRY_ONLY_92	3	1.159764463857916	True	R_CG312-CG312	-0.7015699678944507	0.7015699678944507	False
GEOMETRY_ONLY_92	3	1.159764463857916	True	R_CG302-CG312	-0.4453171773883966	0.4453171773883966	False
