state_key	source_id	observable_id	kind	block	family	unit	raw_value	raw_input_numeric_strings	serialized_input_sha256	source_geometry_sha256	row_weight	observable_scale
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F5-C3-F6	angle	angle	FGA2-CG312-FGA2	degree	101.72510557438736	F5:5.076611745,4.933582812,4.837014097;C3:5.114624965,5.019833593,4.935664913;F6:5.201021345,5.102159932,4.868838215	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F5-C3-C1	angle	angle	CG312-CG312-FGA2	degree	112.31307897226264	F5:5.076611745,4.933582812,4.837014097;C3:5.114624965,5.019833593,4.935664913;C1:4.998029693,5.102379749,4.988382629	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F5-C3-C4	angle	angle	CG302-CG312-FGA2	degree	109.12405859893299	F5:5.076611745,4.933582812,4.837014097;C3:5.114624965,5.019833593,4.935664913;C4:5.195111697,4.945517968,5.037352290	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.15075567228888181	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F6-C3-C1	angle	angle	CG312-CG312-FGA2	degree	109.05778237728317	F6:5.201021345,5.102159932,4.868838215;C3:5.114624965,5.019833593,4.935664913;C1:4.998029693,5.102379749,4.988382629	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F6-C3-C4	angle	angle	CG302-CG312-FGA2	degree	106.94893047858911	F6:5.201021345,5.102159932,4.868838215;C3:5.114624965,5.019833593,4.935664913;C4:5.195111697,4.945517968,5.037352290	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.15075567228888181	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F7-C4-F8	angle	angle	FGA3-CG302-FGA3	degree	103.05118426337353	F7:5.134975836,4.838361379,5.092970774;C4:5.195111697,4.945517968,5.037352290;F8:5.310080973,4.893835443,4.987942187	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F7-C4-F9	angle	angle	FGA3-CG302-FGA3	degree	104.0690163238917	F7:5.134975836,4.838361379,5.092970774;C4:5.195111697,4.945517968,5.037352290;F9:5.236274968,5.018621694,5.143118824	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F7-C4-C3	angle	angle	CG312-CG302-FGA3	degree	115.81443967959443	F7:5.134975836,4.838361379,5.092970774;C4:5.195111697,4.945517968,5.037352290;C3:5.114624965,5.019833593,4.935664913	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F8-C4-F9	angle	angle	FGA3-CG302-FGA3	degree	103.51537832187569	F8:5.310080973,4.893835443,4.987942187;C4:5.195111697,4.945517968,5.037352290;F9:5.236274968,5.018621694,5.143118824	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F8-C4-C3	angle	angle	CG312-CG302-FGA3	degree	113.50178036548252	F8:5.310080973,4.893835443,4.987942187;C4:5.195111697,4.945517968,5.037352290;C3:5.114624965,5.019833593,4.935664913	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|F9-C4-C3	angle	angle	CG312-CG302-FGA3	degree	115.33777526197031	F9:5.236274968,5.018621694,5.143118824;C4:5.195111697,4.945517968,5.037352290;C3:5.114624965,5.019833593,4.935664913	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O1-S1-O2	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.35144350545158	O1:4.693989692,5.161010909,4.953713463;S1:4.745441583,5.123424261,5.084328565;O2:4.653563150,5.037599392,5.157342352	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O1-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.92698921496728	O1:4.693989692,5.161010909,4.953713463;S1:4.745441583,5.123424261,5.084328565;O3:4.789310990,5.237527377,5.162860215	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O1-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.40386087012217	O1:4.693989692,5.161010909,4.953713463;S1:4.745441583,5.123424261,5.084328565;C2:4.889903965,5.024394194,5.054738543	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O2-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.51611851987209	O2:4.653563150,5.037599392,5.157342352;S1:4.745441583,5.123424261,5.084328565;O3:4.789310990,5.237527377,5.162860215	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O2-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	105.57511623603853	O2:4.653563150,5.037599392,5.157342352;S1:4.745441583,5.123424261,5.084328565;C2:4.889903965,5.024394194,5.054738543	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|O3-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.39764853920434	O3:4.789310990,5.237527377,5.162860215;S1:4.745441583,5.123424261,5.084328565;C2:4.889903965,5.024394194,5.054738543	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|C1-C3-C4	angle	angle	CG302-CG312-CG312	degree	116.50691920217517	C1:4.998029693,5.102379749,4.988382629;C3:5.114624965,5.019833593,4.935664913;C4:5.195111697,4.945517968,5.037352290	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED	ANGLE|B|C2-C1-C3	angle	angle	CG312-CG312-CG312	degree	115.23533648191723	C2:4.889903965,5.024394194,5.054738543;C1:4.998029693,5.102379749,4.988382629;C3:5.114624965,5.019833593,4.935664913	d86071b17ed2af7654ab6d5cd99bb05d959d6228701ae31c345b5c5fb54313c3	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_000	PES|T_CC_000	profile_energy	PES	T_CC	kcal/mol	23.165144682668021	profile=489.173762192863;anchor=392.250796840580	d2702ff75c0bd10aa47c7070532c9e313dd1bfe50dcdc739c979e308a3edb4a8	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_030	PES|T_CC_030	profile_energy	PES	T_CC	kcal/mol	14.778123775778681	profile=454.082466718438;anchor=392.250796840580	cf0a3c8e6d874526cd29722be5e6018b0998e3f488c99783db28f320534045a0	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_060	PES|T_CC_060	profile_energy	PES	T_CC	kcal/mol	5.7313066958415391	profile=416.230584055981;anchor=392.250796840580	ae8dd3faa4fcac96f7462f0eeba1a6211b9af6575fda0529d1a1ee176e125abf	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_090	PES|T_CC_090	profile_energy	PES	T_CC	kcal/mol	7.0250748371546363	profile=421.643709959235;anchor=392.250796840580	3f73d50451a2e96a983b44f08ee9344aa0964b9b72a3562f7e7957c10fd4892f	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_120	PES|T_CC_120	profile_energy	PES	T_CC	kcal/mol	4.1273343780313096	profile=409.519563878263;anchor=392.250796840580	79808686183b98b5efcf37ff3eefb49583b005c80b4d1c8d33c0b8484ac97825	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_150	PES|T_CC_150	profile_energy	PES	T_CC	kcal/mol	1.9126757097483269	profile=400.253432010167;anchor=392.250796840580	2aeb42c09bb77c7a0bbb8b497133b42ec8eee606987be1fd9e261f112f3b183a	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_180	PES|T_CC_180	profile_energy	PES	T_CC	kcal/mol	-2.454593033008126	profile=381.980779590474;anchor=392.250796840580	f7728802d4f7d9949d98725f1ef54db2ce75cec0a759f395bf77584839695ca7	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_210	PES|T_CC_210	profile_energy	PES	T_CC	kcal/mol	-0.9614340736132887	profile=388.228156676582;anchor=392.250796840580	d0f2c32642c553ff12cecae60881ccbac93abba7aa84a29ffc0f787dd41e2aa0	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_240	PES|T_CC_240	profile_energy	PES	T_CC	kcal/mol	5.5610716216266729	profile=415.518320505466;anchor=392.250796840580	19570f6e19b22e2907f6e658463a4729785f6e64200ba8cbf2de73b770f764e2	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_270	PES|T_CC_270	profile_energy	PES	T_CC	kcal/mol	4.308378994226099	profile=410.277054552422;anchor=392.250796840580	db207d6bd1d4e7d96e21ed6f507886bd4aa6cd0eabefe6c1806917e53a517075	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_330	PES|T_CC_330	profile_energy	PES	T_CC	kcal/mol	8.56015596106716	profile=428.066489381685;anchor=392.250796840580	24b5aa4c199161ca1cc98798527ffe86a1d3566a381754a97d3cae0fb8e6a87e	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_000	PES|T_CS_000	profile_energy	PES	T_CS	kcal/mol	8.3723081078735664	profile=427.280533963923;anchor=392.250796840580	8c8f2a86bb3bf1a85e53fef5b72cc0f8d609c2c942203f6cd281aa27c1e9223b	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_010	PES|T_CS_010	profile_energy	PES	T_CS	kcal/mol	8.9762585426594175	profile=429.807462583067;anchor=392.250796840580	6cc2b1b886cdec77ffa1bddb0afaeaf247b68ef4ebd9bf14fb4c5328999fdbf7	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_020	PES|T_CS_020	profile_energy	PES	T_CS	kcal/mol	8.3897905247841784	profile=427.353680396277;anchor=392.250796840580	eb3c8e93ae3fae5f0284330664780681a432ed1188bf82cc46a7b33fd1cad1b9	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_030	PES|T_CS_030	profile_energy	PES	T_CS	kcal/mol	6.8761590253795415	profile=421.020646202768;anchor=392.250796840580	4e80bedd087ed38f87dde396cd6f86a621abfe73da2f4944dc6732bb7f5bf478	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_040	PES|T_CS_040	profile_energy	PES	T_CS	kcal/mol	4.5154001177234706	profile=411.143230933135;anchor=392.250796840580	debd50ec3db1bf2d262cca80a4aee40e98ab5617a089cb80c8f1202f306709a1	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_050	PES|T_CS_050	profile_energy	PES	T_CS	kcal/mol	2.2150264489698852	profile=401.518467503070;anchor=392.250796840580	dc1427f1f83ceb37c136b3afbffe3fe6ca355a999b86c21705fd5ad0ef03a4f0	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_060	PES|T_CS_060	profile_energy	PES	T_CS	kcal/mol	0.56861691880760035	profile=394.629890028871;anchor=392.250796840580	bc49a6cb5aa768e6589f0201c83dcd98e8c69d50033393967fe0682ef00af7ef	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_070	PES|T_CS_070	profile_energy	PES	T_CS	kcal/mol	-0.067142402151051619	profile=391.969873029980;anchor=392.250796840580	6bff47dddaafc3b585e1260a07ee12a448406aa59848cd57ce85dc95b5e67360	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_080	PES|T_CS_080	profile_energy	PES	T_CS	kcal/mol	0.47768971851123326	profile=394.249450622831;anchor=392.250796840580	e281256f294d033eb8fb46b212759f09abf2e90b796f563640129e7d9b38a702	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_090	PES|T_CS_090	profile_energy	PES	T_CS	kcal/mol	2.0917782888427343	profile=401.002797201098;anchor=392.250796840580	7b382060ddae1086ab55c4bc75a3568d188b71e49118fc5933a52955f4bc36f8	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_100	PES|T_CS_100	profile_energy	PES	T_CS	kcal/mol	4.3556481835272463	profile=410.474828840458;anchor=392.250796840580	068a184af2f7d3d70374f23bd2655cdb851f8c719d5f9f6a8054068559050f31	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_110	PES|T_CS_110	profile_energy	PES	T_CS	kcal/mol	6.6634871593408223	profile=420.130827115262;anchor=392.250796840580	1edb1b281c82b0dc7aab51a343c0d7d39d971f12ae9d975ad3d4ae3075bc2fb6	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CS_120	PES|T_CS_120	profile_energy	PES	T_CS	kcal/mol	8.3620440629720356	profile=427.237589200055;anchor=392.250796840580	d88af7d4fa7ac14e23cb7063235d921fefa669ff28f1e2ebfb396d0e0a69fade	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	0.19611613513818404	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	T_CC_300	PES|T_CC_300_ANCHOR_ZERO	profile_anchor	PES	T_CC	kcal/mol	0	anchor=raw_same_record_minus_itself;exact_zero	443d6aa8da0c98b4d92d319bc7086d0194c3110acb2f59264a89830f1d8333ed	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01	0.20412414523193154	1.0
tight_audit__TH_FGA2-CG312-FGA2_-1h	GEO_B_REVISED-GEO_A	AB_ENERGY|GEO_B_REVISED-GEO_A	AB_energy	AB_energy	AB_energy	kcal/mol	-2.9547970046926388	GEO_B_REVISED=379.601857822300;GEO_A=391.964728489934	7686bfeba17679ad76a04255dd0f84d3d2d79b59b976cbd6b2a292a6be4bfa5f	A=bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442;B=fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	1.0	1.0
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|S1-O1	bond	bond	OG2P1-SG3O1	angstrom	1.4516576260590985	S1:4.792241921,4.931508985,4.970234551;O1:4.876035334,4.817102188,4.939204769	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|S1-O2	bond	bond	OG2P1-SG3O1	angstrom	1.4534984737275018	S1:4.792241921,4.931508985,4.970234551;O2:4.677304174,4.895115030,5.051421819	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|S1-O3	bond	bond	OG2P1-SG3O1	angstrom	1.452294192795172	S1:4.792241921,4.931508985,4.970234551;O3:4.755537797,5.008034441,4.852386148	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|S1-C2	bond	bond	CG312-SG3O1	angstrom	1.7701602524427631	S1:4.792241921,4.931508985,4.970234551;C2:4.890966744,5.037926586,5.071542876	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.2886751345948129	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F1-C1	bond	bond	CG312-FGA2	angstrom	1.3654564791725217	F1:4.951396326,5.188835740,4.902908329;C1:5.001667692,5.103960869,4.997321040	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F2-C1	bond	bond	CG312-FGA2	angstrom	1.3682080360719566	F2:5.059638821,5.189705283,5.086803865;C1:5.001667692,5.103960869,4.997321040	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F3-C2	bond	bond	CG312-FGA2	angstrom	1.3514951994078273	F3:4.933210822,4.968177949,5.179320231;C2:4.890966744,5.037926586,5.071542876	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F4-C2	bond	bond	CG312-FGA2	angstrom	1.3566417052052162	F4:4.808010537,5.131423279,5.124281887;C2:4.890966744,5.037926586,5.071542876	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F5-C3	bond	bond	CG312-FGA2	angstrom	1.3598134772888351	F5:5.073376836,4.954093318,4.822349201;C3:5.113928536,5.023892530,4.931777518	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F6-C3	bond	bond	CG312-FGA2	angstrom	1.3678411014869249	F6:5.203408348,5.113005605,4.879221682;C3:5.113928536,5.023892530,4.931777518	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F7-C4	bond	bond	CG302-FGA3	angstrom	1.3466327701605736	F7:5.127673752,4.826563947,5.070889828;C4:5.192145084,4.934512013,5.022673020	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F8-C4	bond	bond	CG302-FGA3	angstrom	1.3538566305630053	F8:5.302202240,4.881436951,4.964365748;C4:5.192145084,4.934512013,5.022673020	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|F9-C4	bond	bond	CG302-FGA3	angstrom	1.3518061614446861	F9:5.241255037,4.994695283,5.133307488;C4:5.192145084,4.934512013,5.022673020	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|C1-C2	bond	bond	CG312-CG312	angstrom	1.4874174719504116	C1:5.001667692,5.103960869,4.997321040;C2:4.890966744,5.037926586,5.071542876	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.20412414523193154	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|C1-C3	bond	bond	CG312-CG312	angstrom	1.526741277426396	C1:5.001667692,5.103960869,4.997321040;C3:5.113928536,5.023892530,4.931777518	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.20412414523193154	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	BOND|A|C3-C4	bond	bond	CG302-CG312	angstrom	1.49561684545393	C3:5.113928536,5.023892530,4.931777518;C4:5.192145084,4.934512013,5.022673020	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.2886751345948129	0.03
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	ANGLE|A|S1-C2-F3	angle	angle	FGA2-CG312-SG3O1	degree	108.69133528129217	S1:4.792241921,4.931508985,4.970234551;C2:4.890966744,5.037926586,5.071542876;F3:4.933210822,4.968177949,5.179320231	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
tight_audit__TH_FGA2-CG312-FGA2_+1h	GEO_A	ANGLE|A|S1-C2-F4	angle	angle	FGA2-CG312-SG3O1	degree	107.2035169473135	S1:4.792241921,4.931508985,4.970234551;C2:4.890966744,5.037926586,5.071542876;F4:4.808010537,5.131423279,5.124281887	8702c6c7936affa0ad512b7d4c410c2fc9c19b271111f303c62f1ba1af2e60d9	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
